,work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size,clean_job_titles
1403,2023,SE,FT,Data Engineer,89246,USD,89246,US,100,US,M,Data Engineer
1404,2023,SE,FT,Data Engineer,245000,USD,245000,US,100,US,M,Data Engineer
1405,2023,SE,FT,Data Engineer,150000,USD,150000,US,100,US,M,Data Engineer
1406,2023,SE,FT,Analytics Engineer,155000,USD,155000,US,0,US,M,Data Analyst
1407,2023,SE,FT,Analytics Engineer,145000,USD,145000,US,0,US,M,Data Analyst
1408,2023,SE,FT,Machine Learning Engineer,165000,USD,165000,US,100,US,M,Data Engineer
1409,2023,SE,FT,Machine Learning Engineer,130000,USD,130000,US,100,US,M,Data Engineer
1410,2023,SE,FT,Research Scientist,247600,USD,247600,US,0,US,L,Data Scientist
1411,2023,SE,FT,Research Scientist,127300,USD,127300,US,0,US,L,Data Scientist
1412,2023,SE,FT,Data Scientist,280889,USD,280889,US,0,US,M,Data Scientist
1413,2023,SE,FT,Data Scientist,187259,USD,187259,US,0,US,M,Data Scientist
1414,2023,MI,FT,Business Intelligence Analyst,130000,USD,130000,US,100,US,M,Data Analyst
1415,2023,MI,FT,Business Intelligence Analyst,120000,USD,120000,US,100,US,M,Data Analyst
1416,2023,MI,FT,Data Engineer,185000,USD,185000,US,100,US,M,Data Engineer
1417,2023,MI,FT,Data Engineer,125000,USD,125000,US,100,US,M,Data Engineer
1418,2023,SE,FT,Data Engineer,196900,USD,196900,US,100,US,M,Data Engineer
1419,2023,SE,FT,Data Engineer,186700,USD,186700,US,100,US,M,Data Engineer
1420,2023,EN,FT,Data Analyst,75065,USD,75065,US,100,US,M,Data Analyst
1421,2023,EN,FT,Data Analyst,41419,USD,41419,US,100,US,M,Data Analyst
1422,2023,SE,FT,Data Scientist,260000,USD,260000,US,0,US,M,Data Scientist
1423,2023,SE,FT,Data Scientist,192000,USD,192000,US,0,US,M,Data Scientist
1424,2023,MI,FT,Data Engineer,205600,USD,205600,US,0,US,L,Data Engineer
1425,2023,MI,FT,Data Engineer,105700,USD,105700,US,0,US,L,Data Engineer
1426,2023,MI,FT,Data Analyst,75000,USD,75000,US,0,US,M,Data Analyst
1427,2023,MI,FT,Data Analyst,65000,USD,65000,US,0,US,M,Data Analyst
1428,2023,SE,FT,Prompt Engineer,230000,USD,230000,US,0,US,M,Prompt Engineer
1429,2023,SE,FT,Prompt Engineer,140000,USD,140000,US,0,US,M,Prompt Engineer
1430,2023,EN,FT,Data Manager,149800,USD,149800,US,0,US,M,Data Manager
1431,2023,EN,FT,Data Manager,85600,USD,85600,US,0,US,M,Data Manager
1432,2023,SE,FT,Data Scientist,218000,USD,218000,US,0,US,M,Data Scientist
1433,2023,SE,FT,Data Scientist,152600,USD,152600,US,0,US,M,Data Scientist
1434,2023,MI,FT,Business Intelligence Engineer,185000,USD,185000,US,0,US,M,Data Engineer
1435,2023,MI,FT,Business Intelligence Engineer,165000,USD,165000,US,0,US,M,Data Engineer
1436,2023,SE,FT,Machine Learning Engineer,224880,USD,224880,US,0,US,M,Data Engineer
1437,2023,SE,FT,Machine Learning Engineer,121500,USD,121500,US,0,US,M,Data Engineer
1438,2023,SE,FT,Data Analyst,129000,USD,129000,US,0,US,M,Data Analyst
1439,2023,SE,FT,Data Analyst,46200,USD,46200,US,0,US,M,Data Analyst
1440,2023,SE,FT,Data Scientist,272400,USD,272400,US,0,US,M,Data Scientist
1441,2023,SE,FT,Data Scientist,155600,USD,155600,US,0,US,M,Data Scientist
1442,2023,MI,FT,Machine Learning Scientist,750000,USD,750000,US,0,US,M,Data Scientist
